,strategy_nav,hs300_nav,equal_weight_nav
2018-07-04,2646064.298762555,1448655.8885089448,1300443.1568738008
2018-07-05,2646260.4025177304,1439478.376213404,1289668.191994763
2018-07-06,2654331.257125023,1449245.9022041531,1297596.3300311493
2018-07-09,2662431.696695127,1489754.4337160524,1318813.9252731558
2018-07-10,2657300.036911555,1493346.195919,1322193.8101097348
2018-07-11,2640828.392035986,1467510.486739765,1306282.7136013561
2018-07-12,2672819.2268016464,1499177.4261621544,1327888.2790372511
2018-07-13,2671181.7288773907,1504186.082567464,1329820.330806594
2018-07-16,2666563.644765909,1495314.3437927975,1325979.800712434
2018-07-17,2680195.310795833,1485533.897794124,1324728.8495813217
2018-07-18,2680600.0396376727,1477756.0530237125,1319996.28414467
2018-07-19,2666575.3352549723,1476472.6655699015,1315173.0358946463
2018-07-20,2682531.735128892,1504272.2159536255,1329242.9978309837
2018-07-23,2695980.6142221238,1518423.931300011,1338256.9044455644
2018-07-24,2709468.752104002,1542524.0527480855,1349778.3926353003
2018-07-25,2728544.7758543836,1540818.6117020817,1353293.913997529
2018-07-26,2704813.9226898644,1522945.9340735062,1343619.625745811
2018-07-27,2676939.7519189524,1516477.316772754,1336624.7673327343
2018-07-30,2650219.680816651,1513828.7151482783,1328700.399924071
2018-07-31,2663854.9020698145,1514939.8358297658,1330977.0648286636
2018-08-01,2668139.0364106935,1484676.8706018135,1317654.0255856686
2018-08-02,2645823.0502827642,1451760.9970800779,1303093.593600239
2018-08-03,2633625.4102616287,1427781.4623726301,1293557.5394859335
2018-08-06,2646030.0346052246,1409689.1446093419,1282775.8557169545
2018-08-07,2653974.341677559,1450860.9031946869,1304360.4141580018
2018-08-08,2654851.3448119704,1427449.848835907,1291774.226023123
2018-08-09,2652479.1200906723,1463203.817431674,1310633.282654318
2018-08-10,2632625.481049384,1466429.512743434,1310582.1011775676
2018-08-13,2626085.4949165885,1460107.322199157,1310697.4443131275
2018-08-14,2642635.7599860607,1452600.7975951552,1307985.4214219316
2018-08-15,2616177.2773935115,1417746.9228847788,1287339.437324224
2018-08-16,2628196.556655309,1411179.2521899408,1281853.7677052056
2018-08-17,2613791.8564295005,1390890.5330795262,1270246.6966147316
2018-08-20,2614051.191937617,1407096.5296858707,1277503.0967691604
2018-08-21,2620922.8494203407,1432678.1453759286,1289742.1185508533
2018-08-22,2623415.2065976295,1424624.673769799,1283855.260700243
2018-08-23,2621696.2675290066,1429827.1302939728,1287918.5602756685
2018-08-24,2628485.7801189898,1432109.6650272605,1290328.7632917287
2018-08-27,2651511.6684197015,1467097.046486188,1311189.8204511832
2018-08-28,2653818.947878638,1464340.7781290098,1311363.9009846195
2018-08-29,2677147.1445263657,1458483.7078700068,1308757.6140162675
2018-08-30,2668157.022077126,1443203.6451649016,1298498.6274846983
2018-08-31,2670410.123757443,1436058.8807827793,1292840.242407648
2018-09-03,2670410.123757443,1430598.0241001204,1292449.1852968582
2018-09-04,2668807.8776831883,1448720.4885485652,1300658.8341356406
2018-09-05,2607387.1720136413,1420399.831178562,1284336.559744942
2018-09-06,2590479.896209533,1405214.515198235,1277901.585308307
2018-09-07,2583631.687755851,1411571.1590969763,1280190.8784395242
2018-09-10,2587303.499662604,1391084.33319839,1268511.6816883693
2018-09-11,2593769.691762662,1388560.624983849,1269324.434246481
2018-09-12,2590810.326643271,1379004.125789196,1265887.00000973
2018-09-13,2610390.649792311,1393883.6682486488,1275126.470073483
2018-09-14,2607955.751645393,1396260.9497067146,1271358.228029678
2018-09-17,2581550.175200798,1380253.0598885424,1258917.1521661072
2018-09-18,2598839.9510379266,1408035.383595034,1275542.113831379
2018-09-19,2599761.051931392,1426575.5949663639,1284504.2793510726
2018-09-20,2623612.305632907,1425563.5276789626,1285548.9133080158
2018-09-21,2616286.4813769837,1468785.2608549588,1302728.5642997066
2018-09-24,2615023.1991128684,,1302602.7589720446
2018-09-25,2615817.9179852656,1455568.0927484292,1302681.9324949519
2018-09-26,2609667.453378287,1471692.2626379197,1309100.6814543128
2018-09-27,2612703.5804919493,1465813.6590323765,1303923.6648298115
2018-09-28,2643600.3591434616,1481003.2816820117,1310749.5076569123
2018-10-01,2643600.3591434616,,1311532.648651048
2018-10-02,2641485.478856147,,1311186.0712178724
2018-10-03,2644009.502402628,,1311436.6472323206
2018-10-04,2607689.905706964,,1307833.721442825
2018-10-05,2584642.895088694,,1305521.9697580056
2018-10-08,2576064.6387605458,1417281.8025995046,1304655.3817957076
2018-10-09,2573925.2099958407,1416330.0286824168,1303123.4849536216
2018-10-10,2580568.21173936,1413276.6001429805,1293211.5497730197
2018-10-11,2468329.3984239367,1345450.865209863,1245538.0088610877
2018-10-12,2509453.319475313,1365528.557524181,1257636.6743483527
2018-10-15,2505278.98041135,1346458.625827956,1244840.7209418374
2018-10-16,2506382.693369942,1335485.2324309414,1240524.0530577858
2018-10-17,2509824.433345362,1342927.156995322,1246133.6937893063
2018-10-18,2480141.1501872404,1311118.0974857656,1222194.4869373408
2018-10-19,2526043.919176001,1350119.2947398333,1244513.420300567
2018-10-22,2572639.973271961,1408397.1438169142,1277666.8713698005
2018-10-23,2541084.665149915,1370998.027545456,1260186.0593697624
2018-10-24,2546559.234162329,1373052.3088054152,1250490.389680716
2018-10-25,2551382.5435094875,1375683.6837526585,1256270.1751211677
2018-10-26,2542146.8847927735,1366781.7982928355,1249052.5088493305
2018-10-29,2499461.1361489273,1325114.7727370597,1229836.5045476689
2018-10-30,2510371.816887925,1339486.128218158,1240236.7804969426
2018-10-31,2518292.8536403626,1358245.9797242,1253496.4366751113
2018-11-01,2525710.1743538114,1368241.7591882779,1261036.8850830137
2018-11-02,2568578.31711545,1417001.8690944787,1283863.8409330952
2018-11-05,2553300.3468420175,1405197.2885210025,1282030.576270278
2018-11-06,2548181.0414465643,1396717.4566533722,1282294.5408819383
2018-11-07,2539803.738303391,1387570.0910429878,1285391.2882536144
2018-11-08,2535049.8756913217,1383633.795295393,1280579.410754117
2018-11-09,2522517.9614914805,1364111.663321819,1269227.8937123413
2018-11-12,2487177.6143447408,1380347.80661332,1277092.4846655687
2018-11-13,2534537.064356973,1394232.5084626037,1286526.5473720015
2018-11-14,2529736.5798277445,1380261.673227158,1278947.6347872268
2018-11-15,2571494.6308002863,1396381.5364473406,1293374.175823314
2018-11-16,2596392.704662579,1402970.7404887192,1296756.3579934288
2018-11-19,2604513.5099700745,1418875.2702434976,1295060.400367278
2018-11-20,2532937.3307412774,1386062.756785156,1272242.8316248204
2018-11-21,2546997.6639972394,1389542.5455860933,1276495.6686170814
2018-11-22,2546875.6490490846,1384348.702400536,1274069.1159189956
2018-11-23,2442857.728412631,1353792.883659634,1252516.9573904895
2018-11-26,2438612.0088932198,1352828.1897346217,1256390.0168810242
2018-11-27,2454224.1715116175,1351105.5220113855,1258817.9260879268
2018-11-28,2484341.8857521527,1369060.026356815,1274667.4996500232
2018-11-29,2428231.152634232,1351282.0954530174,1262899.1622155418
2018-11-30,2444984.700323951,1366372.6647085666,1272316.549177881
2018-12-03,2522496.4488662896,1404383.3280217734,1297193.5073421986
2018-12-04,2493200.7112145647,1407294.636474043,1291499.8870738684
2018-12-05,2484946.658896173,1400528.8589910327,1288435.369907872
2018-12-06,2437464.7316008215,1370240.0537472323,1273440.0004924217
2018-12-07,2437683.848580062,1370192.6803848431,1266625.4229050828
2018-12-10,2409172.844534203,1354344.1373310704,1261643.7340321124
2018-12-11,2429041.6062973,1360829.9813090544,1266496.2372147373
2018-12-12,2422902.7231743885,1365476.8774924844,1269200.6427125973
2018-12-13,2432094.995512684,1386614.0104565928,1278107.1899442074
2018-12-14,2415747.6937883524,1363452.7429176818,1256827.370687403
2018-12-17,2425485.161890794,1361424.301673571,1250715.620808327
2018-12-18,2423822.5154039,1347311.3463509588,1246583.6641267526
2018-12-19,2421015.8741069674,1331247.469831781,1232767.7589193291
2018-12-20,2414666.7953808173,1321036.3569022985,1227210.721298487
2018-12-21,2417000.711608788,1304662.4001929383,1215558.7252452408
2018-12-24,2428265.5371412816,1308452.2691840576,1214637.4926344939
2018-12-25,2428154.9887881842,1299442.7169915326,1209572.4526333483
2018-12-26,2428159.365869888,1292875.0462966945,1206211.7276250985
2018-12-27,2419226.6979957963,1287913.7632537743,1201343.6136434998
2018-12-28,2431491.3055895055,1296587.3952402687,1204640.1861778237
2018-12-31,2431491.3055895055,,1206519.7569160918
2019-01-02,2429546.112545034,1278882.6777147087,1207261.9629064163
2019-01-03,2355251.723785106,1276858.5431399061,1198767.3270780565
2019-01-04,2365283.3111135056,1307448.815235273,1223748.3332219997
2019-01-07,2371115.0898497957,1315386.006770084,1234304.789279466
2019-01-08,2367483.2230115375,1312543.605026744,1234573.4513138765
2019-01-09,2369503.007659902,1325799.5331570467,1239428.4525147763
2019-01-10,2368048.039943625,1323305.9716276622,1239060.2167548768
2019-01-11,2367573.3033452807,1332819.4041292346,1242987.532658773
2019-01-14,2365491.9195802426,1321191.39699739,1235574.647514778
2019-01-15,2372898.8277408197,1347121.8529014026,1250137.7395456377
2019-01-16,2371077.433144972,1347406.093075737,1250167.262650786
2019-01-17,2381247.831285643,1339985.701857897,1247366.2334671237
2019-01-18,2408668.516064917,1364426.0501813106,1260602.312827502
2019-01-21,2408668.516064917,1371949.8014625446,1264131.8962265295
2019-01-22,2407223.3149552783,1353723.9769507057,1253777.7322719283
2019-01-23,2405059.740893995,1352746.3630177693,1254681.7695057627
2019-01-24,2414622.27646544,1360382.0877010138,1260136.6874856343
2019-01-25,2440149.195017627,1371445.921153498,1264453.1078224229
2019-01-28,2414347.005517783,1371148.76097124,1260943.5529258072
2019-01-29,2400998.8017540826,1375537.2569961841,1256517.0955173874
2019-01-30,2449680.775376366,1364559.5569298614,1255289.7683392458
2019-01-31,2478824.623230753,1378836.1656861813,1259046.8011491238
2019-02-01,2479786.958306609,1398547.7911093116,1274819.8114258365
2019-02-04,2494022.4889208283,,1277249.2985259723
2019-02-05,2511281.9737911276,,1279017.0985391187
2019-02-06,2503858.556621643,,1278260.936739014
2019-02-07,2475570.0173197268,,1275372.5839084263
2019-02-08,2477867.988159825,,1275609.3591955383
2019-02-11,2478038.64587346,1423987.286712202,1275626.9301539406
2019-02-12,2509458.068252166,1434267.3063506142,1286081.7453105787
2019-02-13,2556320.2956579444,1462988.48396627,1299861.5240979008
2019-02-14,2557645.0143467938,1465189.191982704,1300872.6414937014
2019-02-15,2504586.8797922814,1437867.6818921778,1294877.016612473
2019-02-18,2576512.3237371068,1483966.2701659787,1320560.463554271
2019-02-19,2573447.551657794,1481326.2818801193,1320207.811312289
2019-02-20,2581062.366531702,1486632.0984676867,1322583.1472415377
2019-02-21,2573464.052797726,1482661.3493656274,1318608.1113455917
2019-02-22,2610738.6717381706,1515999.276479556,1336730.0148849683
2019-02-25,2761345.686519896,1606163.705113739,1381144.562437233
2019-02-26,2743173.9597181887,1586874.1332828016,1376937.6809395468
2019-02-27,2735204.8039371385,1584160.9316187045,1373722.6189241207
2019-02-28,2733870.7891328973,1580276.3159028068,1373355.8777320671
2019-03-01,2775207.672317407,1614876.0971240061,1388317.6706917845
2019-03-04,2816559.273154211,1633993.4021826198,1399482.2132963128
2019-03-05,2860415.7841664017,1643429.3146366458,1413401.694648801
2019-03-06,2917029.9309195094,1657245.1097770003,1423525.6029074923
2019-03-07,2960920.4126666174,1640345.7394120528,1419247.195309145
2019-03-08,2841716.0445550396,1575198.752788568,1388287.4221684304
2019-03-11,2960076.595132477,1606366.1185712188,1417738.6968525725
2019-03-12,3018444.2046228386,1617305.0586137688,1431201.2213877745
2019-03-13,2949083.019909208,1603885.477049759,1418611.3953120806
2019-03-14,2870078.0885978728,1592817.3369279662,1404307.2191089299
2019-03-15,2908704.9223322915,1612851.9625492035,1415498.99342497
2019-03-18,2982337.971756596,1658821.3507437615,1438614.6316351327
2019-03-19,2994475.0309282355,1651159.7860446684,1439135.7485917625
2019-03-20,2988776.347940778,1651797.173102266,1437563.9922789321
2019-03-21,3024998.361715857,1652421.640151939,1447236.017862604
2019-03-22,3039872.801815244,1651090.879335739,1441295.8002955012
2019-03-25,3006859.2318115905,1611913.1086400398,1426731.9131575255
2019-03-26,2921276.497575169,1593657.1374430442,1412909.049682212
2019-03-27,2945257.837739889,1612154.2821212928,1419932.3499613744
2019-03-28,2904354.8698888835,1605698.5848284652,1413314.0033411589
2019-03-29,2993634.718681538,1667688.78284912,1441442.967321981
2019-04-01,3107702.163511628,1711440.2363500113,1472011.6786389449
2019-04-02,3121901.733500166,1710303.2756526754,1472922.6299678215
2019-04-03,3153943.3725408814,1732211.3024229319,1483691.6280841494
2019-04-04,3167161.5397272357,1749468.1263404507,1490837.3816502679
2019-04-05,3175198.5498829777,,1492285.2302669846
2019-04-08,3178306.641893167,1747314.7916864057,1492853.071752242
2019-04-09,3159905.1149116233,1755152.9298271302,1492483.07165328
2019-04-10,3165019.435194887,1759640.4792461605,1493694.0201760817
2019-04-11,3127379.830455174,1721625.5092636456,1476790.1868138348
2019-04-12,3130722.8084958317,1717766.7335635966,1475165.769167287
2019-04-15,3123902.282852562,1712124.996769998,1468465.92367924
2019-04-16,3162569.089482807,1759614.639230312,1489298.1162103221
2019-04-17,3174449.188788409,1760239.1062799853,1492625.7019027006
2019-04-18,3170421.8614220074,1753710.1956089202,1486675.0362277674
2019-04-19,3187411.7436432135,1774610.4617610835,1494645.6963312563
2019-04-22,3168463.975104923,1733697.1033342239,1479616.6486155777
2019-04-23,3168107.2811742676,1730854.7015908842,1474444.1841672994
2019-04-24,3165239.7511801585,1735626.4911842484,1481249.9646749317
2019-04-25,3146924.9841132113,1697611.5212017333,1457267.4566310353
2019-04-26,3130005.928820717,1674979.9739877176,1448789.3900621135
2019-04-29,3155469.3568194783,1679743.1502424658,1438193.1274962353
2019-04-30,3145381.553572472,1685290.1403112866,1443196.9180193078
2019-05-01,3127598.5893344735,,1441565.0448271744
2019-05-02,3118670.9376936057,,1440742.0625824735
2019-05-03,3158263.017413186,,1444400.1576964967
2019-05-06,3140808.986339302,1586843.9865976456,1442803.6722171963
2019-05-07,3083862.1493434813,1602369.529453312,1444976.2289202544
2019-05-08,3076825.5681188544,1579453.7420649624,1434861.9300211014
2019-05-09,3065149.3550241957,1550271.750833341,1421474.9965342463
2019-05-10,3069469.314776092,1606581.4520366243,1452571.6135051355
2019-05-13,3042273.34708008,1580000.6890670897,1432089.1352275973
2019-05-14,3071691.174668282,1569845.5628386124,1430920.8873360986
2019-05-15,3073135.580175361,1605134.411149106,1451045.9733387276
2019-05-16,3094367.7641242114,1612399.7622718546,1458942.725187639
2019-05-17,3083170.8955579745,1571400.2704588333,1431303.607696057
2019-05-20,3062503.3466556044,1558062.5156116767,1422061.5422404637
2019-05-21,3074972.4704520837,1579160.8885520124,1437171.1829771032
2019-05-22,3070629.993613504,1571667.2839559347,1432247.9234486425
2019-05-23,3056130.275028113,1543493.0533424064,1412792.922405143
2019-05-24,3066266.544235343,1547778.1893039565,1411124.7681170434
2019-05-27,3067340.1669749212,1566421.7607386801,1427734.4950324153
2019-05-28,3064273.470756197,1581520.9433328453,1432232.5819195453
2019-05-29,3058486.0489683477,1577924.8744605898,1429717.9506184852
2019-05-30,3052070.9996313495,1568135.8151233,1425107.5295411076
2019-05-31,3059061.819775051,1563230.5187813852,1420215.45789996
2019-06-03,3063060.375119338,1564186.5993677813,1413522.3529661286
2019-06-04,3063738.6360204946,1549742.0305084456,1413153.5158998612
2019-06-05,3071041.765712198,1549156.3234825453,1415289.7067138269
2019-06-06,3033362.4006034243,1535189.7949164077,1403693.130126966
2019-06-07,3033362.4006034243,,1407893.838250369
2019-06-10,3030935.7106829416,1555026.3137494726,1410156.499603369
2019-06-11,3030691.7722290107,1601770.902419487,1436386.7651263755
2019-06-12,3043540.9006010406,1589634.708309288,1431143.105764491
2019-06-13,3055464.05668786,1587175.6001343683,1433545.6111507365
2019-06-14,3045981.386276373,1574035.952075384,1423903.5523956136
2019-06-17,3054922.465429506,1574010.1120595355,1422760.7247955306
2019-06-18,3076736.517467323,1579522.6487738914,1429351.1192169148
2019-06-19,3098759.957305168,1600332.474870585,1439648.63253125
2019-06-20,3167410.1445651413,1648816.9579410679,1465067.9306898778
2019-06-21,3163435.4756053244,1651151.172706053,1473111.8922150973
2019-06-24,3168042.627795929,1654307.9613088828,1474262.2626923993
2019-06-25,3119916.046380192,1637098.5107537531,1464035.7453889188
2019-06-26,3123658.8417925034,1634092.455576706,1461855.640526392
2019-06-27,3147897.5373161365,1651530.1596051645,1471327.0463826861
